id_cliente,idade_cliente,genero,nivel_educacional,estado_civil,num_dependentes,ctg_renda_anual,ctg_cartao_credito,limite_credito_cartao,sld_tot_rotativo_cartao,credito_disponivel_media_12_meses,taxa_media_utilizacao_cartao,meses_relacionamento,num_produtos_detidos,meses_inativos_ultimo_12_meses,num_contatos_ultimo_12_meses,tot_cont_transacoes_ultimo_12_meses,vlr_tot_transacoes_ultimo_12_meses,dif_vlr_transacao_t4_t1,dif_cont_transacao_t4_t1,conta_encerrada,probabilidade_encerramento
709807383,35,F,UNKNOWN,MARRIED,2,LESS THAN 40K,BLUE,3616,1155,2461,0.319,22,1,1,1,94,15391,0.727,0.593,EXISTING CUSTOMER,0.003
709468683,64,F,HIGHSCHOOL,MARRIED,0,LESS THAN 40K,BLUE,2174,1397,777,0.643,56,6,2,2,39,1755,0.62,0.5,EXISTING CUSTOMER,0.003
788912658,44,F,UNKNOWN,MARRIED,2,LESS THAN 40K,BLUE,3734,0,3734,0.0,30,3,1,4,62,3144,0.954,0.722,EXISTING CUSTOMER,0.003
713236458,55,M,UNKNOWN,SINGLE,4,60K - 80K,BLUE,18980,2517,16463,0.133,48,2,2,3,113,8295,0.655,0.687,EXISTING CUSTOMER,0.003
715423233,46,M,UNKNOWN,MARRIED,5,60K - 80K,BLUE,1790,796,994,0.445,35,3,3,3,57,3539,0.722,0.966,EXISTING CUSTOMER,0.003
708398283,37,F,GRADUATE,MARRIED,1,40K - 60K,BLUE,4394,885,3509,0.201,29,5,2,2,32,1377,1.04,0.684,EXISTING CUSTOMER,0.0029
771237933,47,M,UNEDUCATED,UNKNOWN,1,80K - 120K,BLUE,20620,1085,19535,0.053,34,4,1,3,23,1477,1.276,0.533,EXISTING CUSTOMER,0.0029
720415833,47,M,HIGHSCHOOL,MARRIED,2,60K - 80K,BLUE,3842,1563,2279,0.407,32,3,5,2,107,14751,0.781,0.726,EXISTING CUSTOMER,0.0029
712404483,49,M,HIGHSCHOOL,MARRIED,2,80K - 120K,BLUE,3989,2514,1475,0.63,36,4,3,1,82,5189,0.469,0.519,EXISTING CUSTOMER,0.0029
714473658,42,M,GRADUATE,SINGLE,3,40K - 60K,BLUE,8960,1054,7906,0.118,30,6,2,2,26,1488,0.414,0.368,EXISTING CUSTOMER,0.0029
715190283,57,F,GRADUATE,UNKNOWN,1,40K - 60K,BLUE,3672,886,2786,0.241,49,3,3,2,28,1464,1.32,0.556,EXISTING CUSTOMER,0.0029
773146383,50,F,COLLEGE,SINGLE,1,40K - 60K,SILVER,17304,2517,14787,0.145,43,3,2,3,33,1756,1.449,1.2,EXISTING CUSTOMER,0.0029
778770783,42,M,HIGHSCHOOL,MARRIED,4,80K - 120K,BLUE,29801,1916,27885,0.064,30,6,1,0,21,990,0.781,0.909,EXISTING CUSTOMER,0.0029
710687508,65,M,HIGHSCHOOL,MARRIED,0,LESS THAN 40K,BLUE,2621,1858,763,0.709,56,6,3,1,47,2148,0.987,1.043,EXISTING CUSTOMER,0.0029
823519458,44,F,GRADUATE,MARRIED,3,LESS THAN 40K,BLUE,6441,2151,4290,0.334,40,1,1,3,94,7123,0.64,0.492,EXISTING CUSTOMER,0.0029
711327558,38,M,HIGHSCHOOL,MARRIED,2,40K - 60K,BLUE,2801,1980,821,0.707,36,3,3,1,45,1600,0.882,0.406,EXISTING CUSTOMER,0.0029
709578258,40,F,UNEDUCATED,SINGLE,3,LESS THAN 40K,BLUE,3804,1917,1887,0.504,33,4,3,2,102,14321,0.744,0.759,EXISTING CUSTOMER,0.0029
803655333,53,M,POSTGRADUATE,SINGLE,2,60K - 80K,SILVER,29038,2295,26743,0.079,47,1,3,3,103,12025,0.657,0.807,EXISTING CUSTOMER,0.0029
789937683,37,M,POSTGRADUATE,MARRIED,3,40K - 60K,BLUE,3645,701,2944,0.192,28,4,1,2,120,15559,0.654,0.739,EXISTING CUSTOMER,0.0029
771433608,54,M,UNEDUCATED,SINGLE,4,80K - 120K,BLUE,11742,0,11742,0.0,42,5,2,2,70,4053,0.621,0.556,EXISTING CUSTOMER,0.0029
710135058,56,M,GRADUATE,MARRIED,1,80K - 120K,BLUE,9078,1501,7577,0.165,44,3,1,0,34,1543,0.51,0.545,EXISTING CUSTOMER,0.0029
713895633,56,F,HIGHSCHOOL,UNKNOWN,1,40K - 60K,BLUE,8331,0,8331,0.0,36,2,1,3,103,14324,0.705,0.689,EXISTING CUSTOMER,0.0029
709824633,44,F,HIGHSCHOOL,SINGLE,4,LESS THAN 40K,BLUE,1552,1375,177,0.886,35,2,5,3,80,5064,0.995,0.905,EXISTING CUSTOMER,0.0029
708721533,56,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,5158,1148,4010,0.223,36,2,1,2,128,13113,0.637,0.882,EXISTING CUSTOMER,0.0029
779449308,46,F,HIGHSCHOOL,SINGLE,4,LESS THAN 40K,BLUE,3206,0,3206,0.0,28,6,3,4,72,3253,1.065,0.532,EXISTING CUSTOMER,0.0029
788633733,36,M,GRADUATE,MARRIED,3,60K - 80K,SILVER,28174,1173,27001,0.042,13,4,3,2,108,16258,0.779,0.714,EXISTING CUSTOMER,0.0029
778882758,55,F,UNKNOWN,MARRIED,2,UNKNOWN,BLUE,3602,2013,1589,0.559,36,5,5,4,47,1935,0.839,1.474,EXISTING CUSTOMER,0.0029
710594358,28,F,UNKNOWN,SINGLE,0,LESS THAN 40K,SILVER,14910,873,14037,0.059,36,4,3,4,72,2560,0.737,0.674,EXISTING CUSTOMER,0.0029
711061908,48,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,1449,749,700,0.517,38,6,2,3,50,4039,0.943,0.852,EXISTING CUSTOMER,0.0028
720633558,37,F,GRADUATE,DIVORCED,3,LESS THAN 40K,BLUE,3727,995,2732,0.267,24,3,3,4,101,14786,0.743,0.656,EXISTING CUSTOMER,0.0028
710738883,52,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,2187,1094,1093,0.5,36,4,2,3,61,4222,0.843,0.649,EXISTING CUSTOMER,0.0028
785529708,59,M,GRADUATE,SINGLE,1,MORE THAN 120K,BLUE,34516,0,34516,0.0,53,6,2,2,70,4333,0.711,0.628,EXISTING CUSTOMER,0.0028
779519058,51,F,POSTGRADUATE,DIVORCED,3,UNKNOWN,PLATINUM,34516,1578,32938,0.046,34,3,1,2,40,1929,0.725,0.481,EXISTING CUSTOMER,0.0028
712802733,45,F,HIGHSCHOOL,DIVORCED,4,LESS THAN 40K,BLUE,5486,685,4801,0.125,36,3,1,4,70,2965,0.879,0.556,EXISTING CUSTOMER,0.0028
719493858,52,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,8203,654,7549,0.08,43,5,2,2,63,2910,0.588,0.909,EXISTING CUSTOMER,0.0028
715742658,41,F,GRADUATE,UNKNOWN,3,LESS THAN 40K,BLUE,6077,1421,4656,0.234,13,1,3,2,97,12489,0.739,0.764,EXISTING CUSTOMER,0.0028
714019083,40,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,2019,803,1216,0.398,30,1,1,3,102,8426,0.882,0.478,EXISTING CUSTOMER,0.0028
719148633,53,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,2413,2015,398,0.835,46,6,2,4,24,1398,0.47,0.714,EXISTING CUSTOMER,0.0028
716487408,48,M,GRADUATE,MARRIED,3,40K - 60K,BLUE,3235,2517,718,0.778,30,3,1,3,43,1637,1.091,0.87,EXISTING CUSTOMER,0.0028
719206308,32,M,HIGHSCHOOL,MARRIED,1,60K - 80K,BLUE,4116,1223,2893,0.297,24,4,2,2,38,1657,0.73,0.52,EXISTING CUSTOMER,0.0028
805261983,35,F,UNKNOWN,MARRIED,4,LESS THAN 40K,BLUE,1626,979,647,0.602,30,6,3,4,61,2847,1.467,0.968,EXISTING CUSTOMER,0.0028
713118183,31,M,UNKNOWN,MARRIED,1,40K - 60K,BLUE,13427,1562,11865,0.116,23,5,1,2,108,13117,0.537,0.714,EXISTING CUSTOMER,0.0028
807226683,48,M,UNKNOWN,SINGLE,3,40K - 60K,BLUE,5279,1115,4164,0.211,43,6,1,3,41,1642,0.549,0.519,EXISTING CUSTOMER,0.0028
821424483,51,F,HIGHSCHOOL,SINGLE,1,LESS THAN 40K,BLUE,1438,0,1438,0.0,47,4,3,1,70,4242,0.826,0.458,EXISTING CUSTOMER,0.0028
717602733,47,M,DOCTORATE,SINGLE,3,LESS THAN 40K,BLUE,1842,0,1842,0.0,35,4,3,2,67,4165,0.726,0.634,EXISTING CUSTOMER,0.0028
719473458,46,M,HIGHSCHOOL,SINGLE,3,40K - 60K,BLUE,8285,1359,6926,0.164,42,3,2,1,84,7205,0.634,0.826,EXISTING CUSTOMER,0.0027
719731458,56,M,UNKNOWN,UNKNOWN,3,40K - 60K,BLUE,2910,709,2201,0.244,46,6,3,4,27,1192,0.538,0.588,EXISTING CUSTOMER,0.0027
720235608,60,F,GRADUATE,UNKNOWN,0,LESS THAN 40K,BLUE,3828,0,3828,0.0,36,4,3,1,58,4470,0.599,0.812,EXISTING CUSTOMER,0.0027
719787633,47,M,GRADUATE,MARRIED,0,80K - 120K,SILVER,34516,1913,32603,0.055,36,3,2,1,92,7535,0.84,0.673,EXISTING CUSTOMER,0.0027
789158433,49,F,HIGHSCHOOL,UNKNOWN,2,40K - 60K,BLUE,2497,1674,823,0.67,38,4,1,2,53,2922,0.701,0.963,EXISTING CUSTOMER,0.0027
811980858,36,M,GRADUATE,MARRIED,0,60K - 80K,BLUE,7667,0,7667,0.0,31,5,1,2,35,1501,0.632,0.667,EXISTING CUSTOMER,0.0027
720027258,53,F,HIGHSCHOOL,SINGLE,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,40,3,1,3,73,4978,1.052,0.921,EXISTING CUSTOMER,0.0027
708980283,34,M,HIGHSCHOOL,MARRIED,3,80K - 120K,BLUE,4185,2517,1668,0.601,23,5,1,4,55,2179,0.861,0.774,EXISTING CUSTOMER,0.0027
718774533,48,M,COLLEGE,MARRIED,1,60K - 80K,BLUE,15355,1823,13532,0.119,44,2,3,1,111,15053,0.809,1.018,EXISTING CUSTOMER,0.0027
715628733,40,F,UNKNOWN,SINGLE,4,LESS THAN 40K,BLUE,7587,0,7587,0.0,36,6,3,4,59,3157,0.82,0.844,EXISTING CUSTOMER,0.0027
720814233,45,M,HIGHSCHOOL,UNKNOWN,4,80K - 120K,BLUE,23539,1261,22278,0.054,34,4,3,3,38,1485,0.484,0.462,EXISTING CUSTOMER,0.0027
720959058,44,F,UNKNOWN,SINGLE,3,UNKNOWN,BLUE,8064,2417,5647,0.3,33,5,3,1,67,4412,0.644,0.861,EXISTING CUSTOMER,0.0027
713671158,46,M,UNEDUCATED,SINGLE,2,MORE THAN 120K,BLUE,34516,2328,32188,0.067,32,2,3,1,121,15754,0.855,0.729,EXISTING CUSTOMER,0.0027
770882508,38,M,COLLEGE,MARRIED,2,80K - 120K,BLUE,17162,773,16389,0.045,24,4,1,5,54,2457,1.238,1.0,EXISTING CUSTOMER,0.0027
717759783,47,F,UNKNOWN,SINGLE,4,UNKNOWN,BLUE,5756,860,4896,0.149,34,1,3,2,72,5298,0.708,0.714,EXISTING CUSTOMER,0.0027
712412958,41,F,DOCTORATE,MARRIED,3,40K - 60K,SILVER,18266,822,17444,0.045,33,1,1,2,124,14615,0.875,0.797,EXISTING CUSTOMER,0.0027
715463133,40,M,HIGHSCHOOL,SINGLE,5,MORE THAN 120K,BLUE,34516,1427,33089,0.041,31,1,1,3,64,3699,0.706,0.488,EXISTING CUSTOMER,0.0027
720707283,48,M,UNKNOWN,MARRIED,4,80K - 120K,BLUE,5288,866,4422,0.164,36,5,3,0,42,1777,0.869,0.75,EXISTING CUSTOMER,0.0027
708880683,49,M,COLLEGE,MARRIED,5,40K - 60K,BLUE,3970,892,3078,0.225,40,4,3,4,102,13697,0.772,0.759,EXISTING CUSTOMER,0.0027
711040758,32,M,UNEDUCATED,SINGLE,0,40K - 60K,BLUE,7200,0,7200,0.0,36,4,3,3,83,3006,0.894,0.93,EXISTING CUSTOMER,0.0027
788980983,55,M,HIGHSCHOOL,SINGLE,1,80K - 120K,BLUE,34516,1583,32933,0.046,42,1,4,2,112,12192,0.824,0.672,EXISTING CUSTOMER,0.0027
715749858,30,M,UNKNOWN,MARRIED,1,40K - 60K,BLUE,4726,1380,3346,0.292,18,5,1,3,31,1723,0.622,0.55,EXISTING CUSTOMER,0.0027
709434408,42,M,UNKNOWN,MARRIED,3,40K - 60K,BLUE,5848,1481,4367,0.253,26,2,1,2,95,8417,0.711,0.462,EXISTING CUSTOMER,0.0026
711258108,54,M,COLLEGE,MARRIED,1,MORE THAN 120K,BLUE,2821,2415,406,0.856,44,4,3,2,36,1419,0.441,0.8,EXISTING CUSTOMER,0.0026
719127558,43,M,HIGHSCHOOL,DIVORCED,2,80K - 120K,BLUE,34516,1075,33441,0.031,31,6,2,4,65,3015,0.727,0.477,EXISTING CUSTOMER,0.0026
721375308,48,M,HIGHSCHOOL,MARRIED,3,80K - 120K,BLUE,30579,1351,29228,0.044,36,5,1,3,19,1289,0.759,0.727,EXISTING CUSTOMER,0.0026
717769008,38,M,GRADUATE,MARRIED,2,80K - 120K,BLUE,11444,1278,10166,0.112,36,5,3,4,44,2493,1.31,0.913,EXISTING CUSTOMER,0.0026
719054733,52,F,POSTGRADUATE,SINGLE,0,LESS THAN 40K,BLUE,1438,797,641,0.554,40,4,3,2,69,4673,0.87,0.568,EXISTING CUSTOMER,0.0026
715827858,58,F,UNEDUCATED,MARRIED,4,LESS THAN 40K,BLUE,2822,2173,649,0.77,47,3,3,3,23,1218,1.456,2.286,EXISTING CUSTOMER,0.0026
715974783,53,M,GRADUATE,MARRIED,1,80K - 120K,BLUE,4186,0,4186,0.0,40,4,3,3,69,4590,0.888,0.816,EXISTING CUSTOMER,0.0026
717866133,47,F,GRADUATE,SINGLE,2,LESS THAN 40K,BLUE,2677,1390,1287,0.519,36,3,3,3,63,2170,0.732,0.465,EXISTING CUSTOMER,0.0026
718301508,41,M,HIGHSCHOOL,MARRIED,2,60K - 80K,BLUE,9428,1765,7663,0.187,30,6,3,2,43,1457,0.587,0.593,EXISTING CUSTOMER,0.0026
794740458,45,F,GRADUATE,MARRIED,3,LESS THAN 40K,SILVER,10186,1608,8578,0.158,39,1,2,3,106,14023,0.712,0.767,EXISTING CUSTOMER,0.0026
717380133,65,M,HIGHSCHOOL,SINGLE,0,40K - 60K,BLUE,3305,1909,1396,0.578,36,6,4,1,72,4218,0.371,0.636,EXISTING CUSTOMER,0.0026
784795083,31,F,HIGHSCHOOL,DIVORCED,1,LESS THAN 40K,BLUE,1984,0,1984,0.0,25,2,1,3,73,4794,1.05,0.921,EXISTING CUSTOMER,0.0026
713894358,51,M,POSTGRADUATE,UNKNOWN,2,80K - 120K,GOLD,34516,814,33702,0.024,46,2,3,2,98,7889,0.735,0.508,EXISTING CUSTOMER,0.0026
713790708,38,M,UNEDUCATED,MARRIED,3,60K - 80K,BLUE,3421,2308,1113,0.675,36,5,2,3,39,2269,2.037,1.053,EXISTING CUSTOMER,0.0026
789398733,56,M,GRADUATE,MARRIED,3,MORE THAN 120K,BLUE,5270,779,4491,0.148,46,3,3,2,105,16179,0.731,0.694,EXISTING CUSTOMER,0.0026
712827258,37,M,UNEDUCATED,MARRIED,3,40K - 60K,BLUE,1438,0,1438,0.0,25,5,0,3,77,5046,1.023,0.925,EXISTING CUSTOMER,0.0026
719596908,56,F,DOCTORATE,MARRIED,5,UNKNOWN,BLUE,11281,2118,9163,0.188,48,4,2,2,30,1255,0.534,0.304,EXISTING CUSTOMER,0.0026
771234558,65,F,GRADUATE,SINGLE,0,LESS THAN 40K,BLUE,7478,0,7478,0.0,56,6,3,2,62,2213,0.847,0.771,EXISTING CUSTOMER,0.0026
720000708,32,F,GRADUATE,MARRIED,0,UNKNOWN,BLUE,2172,1381,791,0.636,26,3,3,2,69,2945,1.145,0.408,EXISTING CUSTOMER,0.0026
711003483,40,M,UNKNOWN,DIVORCED,3,60K - 80K,BLUE,20466,1138,19328,0.056,24,2,3,3,97,15121,0.868,0.54,EXISTING CUSTOMER,0.0026
717986058,29,F,HIGHSCHOOL,SINGLE,0,LESS THAN 40K,BLUE,5240,1608,3632,0.307,13,6,3,5,64,2712,1.243,0.778,EXISTING CUSTOMER,0.0026
710159658,46,M,HIGHSCHOOL,MARRIED,5,MORE THAN 120K,BLUE,34516,1024,33492,0.03,32,5,2,2,71,2436,0.72,0.651,EXISTING CUSTOMER,0.0026
778459833,42,M,GRADUATE,MARRIED,5,60K - 80K,BLUE,11880,2025,9855,0.17,27,3,2,3,42,1789,0.835,1.471,EXISTING CUSTOMER,0.0026
717385983,30,M,GRADUATE,MARRIED,0,LESS THAN 40K,BLUE,2490,0,2490,0.0,21,6,6,2,30,1645,0.859,0.667,EXISTING CUSTOMER,0.0026
779942808,42,F,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,1438,0,1438,0.0,28,6,2,1,74,4482,0.46,0.644,EXISTING CUSTOMER,0.0026
715565058,27,F,UNEDUCATED,UNKNOWN,1,LESS THAN 40K,BLUE,1438,0,1438,0.0,16,3,1,2,70,4479,0.469,0.628,EXISTING CUSTOMER,0.0026
719848008,39,M,GRADUATE,UNKNOWN,2,60K - 80K,SILVER,29808,0,29808,0.0,36,4,2,2,128,16098,0.669,0.684,EXISTING CUSTOMER,0.0025
710423358,35,F,COLLEGE,UNKNOWN,1,UNKNOWN,BLUE,1438,966,472,0.672,29,4,3,3,81,5249,0.871,0.761,EXISTING CUSTOMER,0.0025
715499808,63,F,UNKNOWN,MARRIED,0,LESS THAN 40K,BLUE,3552,2517,1035,0.709,36,4,1,4,26,1342,0.465,1.0,EXISTING CUSTOMER,0.0025
717983058,41,F,GRADUATE,MARRIED,3,40K - 60K,BLUE,1982,1068,914,0.539,29,5,1,3,58,3058,0.881,0.871,EXISTING CUSTOMER,0.0025
710360583,46,M,UNEDUCATED,SINGLE,2,60K - 80K,BLUE,8396,604,7792,0.072,35,1,1,0,101,8329,0.827,0.656,EXISTING CUSTOMER,0.0025
711644508,34,M,UNEDUCATED,SINGLE,2,80K - 120K,BLUE,12182,1136,11046,0.093,36,3,2,0,63,2295,0.753,0.5,EXISTING CUSTOMER,0.0025
718161708,46,F,GRADUATE,MARRIED,4,LESS THAN 40K,BLUE,7562,1500,6062,0.198,34,5,1,2,100,14908,0.632,0.754,EXISTING CUSTOMER,0.0025
713149683,44,F,COLLEGE,SINGLE,3,LESS THAN 40K,BLUE,9297,1668,7629,0.179,24,5,1,4,31,1264,0.521,0.632,EXISTING CUSTOMER,0.0025
708450033,43,F,HIGHSCHOOL,UNKNOWN,3,LESS THAN 40K,BLUE,2605,2269,336,0.871,13,6,2,1,79,5298,0.881,0.837,EXISTING CUSTOMER,0.0025
715832058,40,F,GRADUATE,UNKNOWN,5,LESS THAN 40K,BLUE,4512,1172,3340,0.26,36,2,2,3,98,14414,0.706,0.815,EXISTING CUSTOMER,0.0025
718140783,47,M,UNKNOWN,MARRIED,4,60K - 80K,BLUE,10585,1749,8836,0.165,36,4,5,2,108,18484,0.655,0.588,EXISTING CUSTOMER,0.0025
708668283,39,M,GRADUATE,MARRIED,2,80K - 120K,BLUE,5140,2517,2623,0.49,22,5,4,2,36,1842,0.876,0.714,EXISTING CUSTOMER,0.0025
718384233,52,M,DOCTORATE,SINGLE,5,40K - 60K,SILVER,17835,868,16967,0.049,39,4,2,2,58,4258,0.723,0.657,EXISTING CUSTOMER,0.0025
719264058,51,F,GRADUATE,MARRIED,0,UNKNOWN,BLUE,5862,2306,3556,0.393,36,5,2,3,51,4305,0.807,1.318,EXISTING CUSTOMER,0.0025
718373658,41,M,COLLEGE,SINGLE,3,60K - 80K,BLUE,5841,2463,3378,0.422,28,6,3,0,81,3817,1.047,0.761,EXISTING CUSTOMER,0.0025
721145433,52,F,HIGHSCHOOL,SINGLE,5,LESS THAN 40K,SILVER,11280,1523,9757,0.135,36,3,2,2,128,16237,0.765,0.753,EXISTING CUSTOMER,0.0025
718983333,53,M,UNEDUCATED,MARRIED,2,80K - 120K,BLUE,6704,1354,5350,0.202,43,6,1,3,30,1331,0.411,0.364,EXISTING CUSTOMER,0.0025
768643158,44,F,GRADUATE,DIVORCED,5,LESS THAN 40K,BLUE,3842,2459,1383,0.64,38,2,1,3,119,13598,0.691,0.725,EXISTING CUSTOMER,0.0025
787500333,52,M,POSTGRADUATE,SINGLE,2,80K - 120K,BLUE,8695,1407,7288,0.162,40,6,1,3,58,2030,0.634,0.706,EXISTING CUSTOMER,0.0024
720853158,38,F,HIGHSCHOOL,SINGLE,3,UNKNOWN,BLUE,13951,1607,12344,0.115,24,6,3,3,70,4576,0.932,0.591,EXISTING CUSTOMER,0.0024
710760258,50,F,HIGHSCHOOL,MARRIED,3,LESS THAN 40K,BLUE,1438,0,1438,0.0,38,4,3,4,81,4740,1.084,0.653,EXISTING CUSTOMER,0.0024
716370258,49,F,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,2188,1067,1121,0.488,36,5,3,3,66,4537,0.618,0.435,EXISTING CUSTOMER,0.0024
821168733,38,M,GRADUATE,MARRIED,3,60K - 80K,BLUE,5323,2301,3022,0.432,34,6,3,3,33,1783,0.68,0.65,EXISTING CUSTOMER,0.0024
716319258,43,M,UNEDUCATED,SINGLE,4,MORE THAN 120K,BLUE,34516,1742,32774,0.05,36,1,1,3,82,7360,0.661,0.745,EXISTING CUSTOMER,0.0024
719788833,47,M,HIGHSCHOOL,MARRIED,3,60K - 80K,BLUE,10569,0,10569,0.0,36,6,2,3,44,1682,0.838,1.0,EXISTING CUSTOMER,0.0024
789087858,60,F,GRADUATE,MARRIED,0,40K - 60K,BLUE,3361,2473,888,0.736,48,4,2,1,69,4589,0.895,1.029,EXISTING CUSTOMER,0.0024
719269308,49,F,GRADUATE,UNKNOWN,2,LESS THAN 40K,BLUE,3252,2517,735,0.774,36,3,1,3,90,7418,0.878,0.579,EXISTING CUSTOMER,0.0024
788386908,48,M,GRADUATE,UNKNOWN,3,80K - 120K,PLATINUM,34516,1531,32985,0.044,41,3,2,2,29,1156,0.862,1.071,EXISTING CUSTOMER,0.0024
813952233,44,M,GRADUATE,UNKNOWN,3,LESS THAN 40K,BLUE,2978,2134,844,0.717,39,5,2,4,46,1413,0.579,0.394,EXISTING CUSTOMER,0.0024
714030183,59,M,GRADUATE,SINGLE,0,80K - 120K,SILVER,34516,1494,33022,0.043,36,5,3,3,65,3259,1.229,0.585,EXISTING CUSTOMER,0.0024
711649908,33,F,GRADUATE,MARRIED,3,UNKNOWN,BLUE,1438,1055,383,0.734,15,5,3,2,67,4208,0.901,0.675,EXISTING CUSTOMER,0.0024
716178483,41,F,UNEDUCATED,UNKNOWN,4,40K - 60K,BLUE,2430,0,2430,0.0,29,4,3,2,71,4334,0.569,0.578,EXISTING CUSTOMER,0.0024
709619433,52,M,DOCTORATE,MARRIED,2,MORE THAN 120K,BLUE,34516,1382,33134,0.04,44,1,2,2,108,8604,0.856,0.714,EXISTING CUSTOMER,0.0024
811907583,45,F,UNEDUCATED,SINGLE,4,UNKNOWN,BLUE,7600,1574,6026,0.207,40,1,2,2,67,4240,0.605,0.396,EXISTING CUSTOMER,0.0024
824150733,43,M,HIGHSCHOOL,MARRIED,2,80K - 120K,SILVER,34516,1987,32529,0.058,39,3,1,3,122,16177,0.673,0.848,EXISTING CUSTOMER,0.0024
714880533,40,M,GRADUATE,SINGLE,5,40K - 60K,BLUE,2849,1741,1108,0.611,36,2,2,3,99,8669,0.791,0.768,EXISTING CUSTOMER,0.0024
710032608,52,F,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,5927,2320,3607,0.391,32,3,1,3,46,1558,0.544,0.643,EXISTING CUSTOMER,0.0024
715250583,55,M,UNKNOWN,SINGLE,2,80K - 120K,BLUE,8082,1138,6944,0.141,48,3,2,3,59,4277,0.723,0.788,EXISTING CUSTOMER,0.0024
779751258,45,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,1946,1183,763,0.608,31,2,1,2,82,8423,0.806,0.708,EXISTING CUSTOMER,0.0024
714893733,55,M,HIGHSCHOOL,MARRIED,1,80K - 120K,BLUE,16794,809,15985,0.048,45,3,3,3,33,1917,1.566,0.941,EXISTING CUSTOMER,0.0024
712513458,47,F,HIGHSCHOOL,SINGLE,4,LESS THAN 40K,BLUE,7469,1899,5570,0.254,38,4,1,4,70,3150,0.999,0.489,EXISTING CUSTOMER,0.0024
712867983,54,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,BLUE,3006,633,2373,0.211,43,6,1,4,66,5177,0.733,0.65,EXISTING CUSTOMER,0.0023
804431283,57,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,7882,1101,6781,0.14,52,5,1,2,120,14651,0.682,0.6,EXISTING CUSTOMER,0.0023
716383683,39,F,POSTGRADUATE,UNKNOWN,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,36,4,3,4,28,1338,0.7,0.867,EXISTING CUSTOMER,0.0023
786480183,50,F,UNEDUCATED,MARRIED,2,UNKNOWN,BLUE,16763,0,16763,0.0,44,6,2,5,69,3626,0.88,0.683,EXISTING CUSTOMER,0.0023
718802283,44,F,POSTGRADUATE,DIVORCED,3,LESS THAN 40K,BLUE,8320,0,8320,0.0,31,3,2,1,82,4128,0.421,0.491,EXISTING CUSTOMER,0.0023
715012833,46,F,HIGHSCHOOL,MARRIED,1,LESS THAN 40K,BLUE,3073,2517,556,0.819,36,1,3,3,77,4858,0.841,0.974,EXISTING CUSTOMER,0.0023
721171008,31,F,UNKNOWN,MARRIED,1,LESS THAN 40K,SILVER,10353,1520,8833,0.147,36,2,3,1,124,15028,0.724,0.746,EXISTING CUSTOMER,0.0023
712091433,58,M,UNEDUCATED,SINGLE,4,40K - 60K,SILVER,18431,902,17529,0.049,50,5,2,3,61,2950,1.296,0.848,EXISTING CUSTOMER,0.0023
718346658,50,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,1963,1357,606,0.691,37,3,2,4,51,1861,0.689,0.7,EXISTING CUSTOMER,0.0023
710558883,41,M,UNEDUCATED,MARRIED,3,60K - 80K,BLUE,17391,1044,16347,0.06,36,5,3,2,27,1248,1.08,0.688,EXISTING CUSTOMER,0.0023
710697408,41,F,UNKNOWN,MARRIED,5,LESS THAN 40K,BLUE,6739,896,5843,0.133,22,2,1,3,115,15471,0.765,0.855,EXISTING CUSTOMER,0.0023
716455683,40,F,HIGHSCHOOL,SINGLE,3,LESS THAN 40K,GOLD,15534,726,14808,0.047,36,3,2,3,28,1279,0.556,0.867,EXISTING CUSTOMER,0.0023
769962933,40,F,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,6728,1192,5536,0.177,34,4,1,4,75,5244,0.687,0.471,EXISTING CUSTOMER,0.0023
805282908,43,M,GRADUATE,UNKNOWN,5,40K - 60K,BLUE,7599,1100,6499,0.145,38,3,3,2,71,4401,0.365,0.651,EXISTING CUSTOMER,0.0023
715599633,51,M,COLLEGE,MARRIED,1,80K - 120K,SILVER,34516,0,34516,0.0,38,2,3,2,89,7686,0.678,0.618,EXISTING CUSTOMER,0.0023
718102758,61,F,HIGHSCHOOL,MARRIED,0,LESS THAN 40K,BLUE,3175,1116,2059,0.351,36,2,1,3,101,14071,0.978,0.683,EXISTING CUSTOMER,0.0023
794653983,44,F,GRADUATE,MARRIED,3,LESS THAN 40K,BLUE,1480,1017,463,0.687,27,3,1,4,80,5245,1.008,0.86,EXISTING CUSTOMER,0.0023
712431183,52,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,BLUE,2164,0,2164,0.0,37,4,3,1,80,5282,0.688,0.818,EXISTING CUSTOMER,0.0023
